	PD_whole_tree	chao1	observed_otus
SKBTI.1172.1247248	14.61477	552.0	177.0
SKBTI.1173.1247321	4.02824	155.428571429	55.0
SKBTI.1174.1246939	5.09854	163.090909091	69.0
SKBTI.1175.1246501	3.51704	113.333333333	29.0
SKBTI.1176.1247064	8.15457	292.833333333	103.0
SKBTI.1177.1246155	9.21664	169.090909091	75.0
SKBTI.1178.1246304	15.18638	741.64	220.0
SKBTI.1180.1246130	8.94575	439.0	124.0
SKBTI.1182.1247072	20.34048	594.588235294	239.0
SKBTI.1183.1246467	7.80604	197.647058824	97.0
SKBTI.1184.1247184	16.87673	589.651162791	275.0
SKBTI.1185.1247366	11.34142	336.588235294	176.0
SKBTI.1186.1247395	5.31535	244.6	85.0
SKBTI.1187.1246947	15.51613	688.325	272.0
SKBTI.1188.1246977	11.96616	352.3	143.0
SKBTI.1189.1246772	15.8595	485.6	200.0
SKBTI.1191.1247392	7.37742	121.526315789	74.0
SKBTI.1192.1247336	7.86875	260.875	82.0
SKBTI.1193.1246398	15.63685	548.0	200.0
SKBTI.1194.1246932	13.62759	605.789473684	178.0
SKBTI.1195.1247299	7.03921	170.176470588	86.0
SKBTI.1196.1247407	10.12665	249.315789474	111.0
SKBTI.1197.1247292	11.60949	337.333333333	138.0
SKBTI.1200.1247173	9.76617	352.25	146.0
SKBTI.1201.1246480	13.52864	463.25	182.0
SKBTI.1202.1246546	4.7857	124.75	37.0
SKBTI.1203.1246230	11.15128	387.647058824	136.0
SKBTI.1204.1246618	11.31536	460.4	137.0
SKBTI.1205.1247372	15.13169	547.433333333	209.0
SKBTI.1206.1246813	6.69637	129.076923077	66.0
SKBTI.1207.1246567	7.25455	135.545454545	75.0
SKBTI.1208.1247059	5.09506	145.142857143	50.0
SKBTI.1209.1246285	5.56309	126.045454545	79.0
SKBTI.1210.1246931	9.48373	323.8	128.0
SKBTI.1211.1247024	7.61103	511.0	93.0
SKBTI.1213.1247264	2.69382	16.25	11.0
SKBTI.1214.1246879	3.92466	89.25	42.0
SKBTI.1215.1246343	9.05586	333.12	143.0
SKBTI.1217.1247088	10.59477	319.285714286	137.0
SKBTI.1218.1246167	10.66044	252.161290323	137.0
SKBTI.1220.1246728	14.08714	376.567567568	190.0
SKBTI.1221.1246578	12.67689	450.037037037	190.0
SKBTI.1222.1247133	9.25522	285.15	115.0
SKBTI.1223.1247448	10.78402	301.037037037	146.0
SKBTI.1224.1246466	7.10853	160.0	74.0
SKBTI.1225.1246395	9.5959	306.473684211	123.0
SKBTI.1226.1247384	19.49659	829.23255814	314.0
SKBTI.1227.1246129	17.08978	695.5	239.0
SKBTI.1228.1247034	3.91107	66.1111111111	38.0
SKBTI.1229.1246952	17.32268	741.117647059	262.0
SKBTI.1230.1246913	3.26082	92.3333333333	44.0
SKBTI.1231.1246660	9.28395	324.043478261	146.0
SKBTI.1232.1247225	9.75009	470.0	143.0
SKBTI.1235.1246803	11.24528	332.375	165.0
SKBTI.1236.1246678	9.92001	280.555555556	118.0
SKBTI.1237.1246429	12.8014	493.285714286	203.0
SKBTI.1238.1247200	11.22753	292.565217391	141.0
SKBTI.1239.1246712	12.51417	361.260869565	163.0
SKBTI.1241.1247284	8.44599	240.913043478	117.0
SKBTI.1242.1246188	10.60826	579.4	150.0
SKBTI.1244.1247437	9.03306	175.517241379	128.0
SKBTI.1245.1246863	12.66728	350.576923077	164.0
SKBTI.1246.1247160	10.33247	286.052631579	128.0
SKBTI.1248.1247428	10.40462	486.4	143.0
SKBTI.1249.1246317	6.87947	184.0	69.0
SKBTI.1251.1247304	13.29219	468.454545455	160.0
SKBTI.1252.1247124	11.68631	340.037037037	153.0
SKBTI.1253.1246606	10.46153	196.75	127.0
SKBTI.1254.1246881	16.67553	510.275	242.0
SKBTI.1255.1246440	13.25263	441.0	142.0
SKBTI.1256.1246243	9.68842	175.071428571	84.0
SKBTI.1257.1247275	6.96875	230.375	71.0
SKBTI.1258.1246723	10.57577	351.619047619	139.0
SKBTI.1259.1247265	7.05043	217.555555556	102.0
SKBTI.1260.1246828	9.93058	258.5	122.0
SKBTI.1261.1246687	8.94464	235.058823529	105.0
SKBTI.1262.1247411	4.4512	80.0	23.0
SKBTI.1263.1246506	8.72585	346.4	114.0
SKBTI.1264.1247153	6.88492	222.75	85.0
SKBTI.1265.1246692	11.49953	419.791666667	170.0
SKBTI.1266.1246943	11.49723	488.2	138.0
SKBTI.1268.1246698	5.48912	136.75	58.0
SKBTI.1269.1247030	10.44027	298.0	137.0
SKBTI.1270.1246946	7.96792	167.0	89.0
SKBTI.1271.1247423	13.52856	307.25	161.0
SKBTI.1272.1246551	8.08568	240.1875	102.0
SKBTI.1273.1247465	11.80874	477.75	143.0
SKBTI.1276.1246123	9.88309	282.272727273	135.0
SKBTI.1279.1246495	7.15136	189.217391304	107.0
SKBTI.1280.1246994	4.259	156.2	44.0
SKBTI.1281.1246303	9.81446	217.75	120.0
SKBTI.1282.1246682	4.00462	54.0	19.0
SKBTI.1283.1247418	10.91767	414.105263158	143.0
SKBTI.1284.1247147	8.59455	232.5	84.0
SKBTI.1285.1246958	5.86011	102.0	37.0
SKBTI.1286.1247055	6.47533	178.352941176	91.0
SKBTI.1287.1246942	5.7608	190.363636364	79.0
SKBTI.1288.1247416	5.73939	176.0	66.0
SKBTI.1289.1247274	10.33478	394.315789474	139.0
SKBTI.1291.1247334	8.59656	185.1	77.0
SKBTI.1292.1246547	7.77938	210.666666667	80.0
SKBTI.1293.1246451	13.99178	708.0	225.0
SKBTI.1294.1246815	15.04025	584.103448276	209.0
SKBTI.1295.1246856	5.89441	137.0	55.0
SKBTI.1296.1247105	5.00847	119.375	45.0
SKBTI.1298.1246756	9.14894	231.8	94.0
SKBTI.1299.1247431	9.39784	296.25	112.0
SKBTI.1301.1247194	8.77728	240.526315789	106.0
SKBTI.1302.1246218	4.28429	106.125	48.0
SKBTI.1303.1246234	8.82725	260.176470588	114.0
SKBTI.1305.1246664	15.68728	410.791666667	161.0
SKBTI.1306.1247356	3.6834	88.0	20.0
SKBTI.1307.1247068	16.24113	515.533333333	205.0
SKBTI.1308.1246296	10.93695	262.2	146.0
SKBTI.1309.1246491	8.10532	204.5	82.0
SKBTI.1310.1247461	7.84916	192.5	82.0
SKBTI.1311.1247432	9.14835	296.6875	109.0
SKBTI.1312.1247312	9.26437	272.555555556	110.0
SKBTI.1313.1246920	7.59005	149.5	52.0
SKBTI.1314.1246910	10.28655	269.15	119.0
SKBTI.1315.1246136	11.095	359.045454545	143.0
SKBTI.1317.1247132	7.18983	205.333333333	80.0
SKBTI.1318.1247045	8.25767	470.0	110.0
SKBTI.1320.1246552	5.71111	149.5	48.0
SKBTI.1322.1247202	17.6173	735.902439024	284.0
SKBTI.1323.1246671	8.26505	258.0	93.0
SKBTI.1324.1246819	3.8804	93.1428571429	43.0
SKBTI.1325.1246591	7.68592	202.0	106.0
SKBTI.1326.1247062	10.79683	315.588235294	170.0
SKBTI.1327.1246128	9.00676	643.25	120.0
SKBTI.1328.1247203	12.83544	506.902439024	227.0
SKBTI.1331.1246586	13.9095	442.037037037	182.0
SKBTI.1332.1246892	3.49661	53.4285714286	29.0
SKBTI.1333.1246382	3.41071	41.125	28.0
SKBTI.1334.1247137	13.45251	503.4375	149.0
SKBTI.1335.1246899	13.88	507.615384615	142.0
SKBTI.1336.1246442	9.20859	196.25	100.0
SKBTI.1337.1246469	6.18169	183.142857143	66.0
SKBTI.1338.1247013	8.67259	252.4	126.0
SKBTI.1339.1247442	3.52542	93.0	15.0
SKBTI.1340.1247165	7.10934	251.0	56.0
SKBTI.1341.1246655	15.04852	628.681818182	199.0
SKBTI.1342.1246211	12.84212	402.956521739	161.0
SKBTI.1343.1246914	11.26762	214.24	112.0
SKBTI.1344.1246299	10.45093	283.166666667	112.0
SKBTI.1345.1246175	20.32357	703.642857143	294.0
SKBTI.1346.1247074	9.47089	195.25	121.0
SKBTI.1347.1246438	8.25799	260.714285714	125.0
SKBTI.1348.1247427	5.56174	234.0	80.0
SKBTI.1349.1246563	17.71738	650.75	230.0
SKBTI.1350.1246617	9.57367	389.153846154	121.0
SKBTI.1351.1246314	10.48041	288.5	129.0
SKBTI.1352.1246592	12.62364	432.25	154.0
SKBTI.1353.1247119	15.05374	579.166666667	191.0
SKBTI.1354.1247212	7.40787	168.0	93.0
SKBTI.1355.1246399	11.50964	357.625	143.0
SKBTI002.1247215	3.47515	31.5	15.0
SKBTI003.1246724	12.55418	351.04	157.0
SKBTI003.1247462	3.80726	48.3333333333	18.0
SKBTI004.1246380	3.94135	35.6	20.0
SKBTI006.1247355	0.57721	1.0	1.0
SKBTI008.1247338	1.16005	4.0	3.0
SKBTI009.1246949	4.49165	51.0	36.0
SKBTI011.1246249	4.90372	235.0	25.0
SKBTI012.1246804	20.35256	810.8	329.0
SKBTI013.1246574	2.77227	23.0	11.0
SKBTI014.1246923	4.47356	191.0	20.0
SKBTI015.1247138	1.77242	10.0	4.0
SKBTI016.1246701	0.89872	3.0	2.0
SKBTI018.1246212	3.24272	32.0	19.0
SKBTI019.1246984	2.45103	10.3333333333	7.0
SKBTI020.1246452	4.59773	59.2	25.0
SKBTI021.1246850	0.72236	1.0	1.0
SKBTI022.1247417	1.19209	3.0	2.0
SKBTI023.1246430	4.66332	97.0	27.0
SKBTI024.1246988	3.7327	50.3333333333	20.0
SKBTI025.1247326	4.19241	123.0	18.0
SKBTI026.1247398	6.52026	235.25	50.0
SKBTI027.1247232	1.84607	8.0	5.0
SKBTI028.1246818	12.37276	372.461538462	117.0
SKBTI029.1246737	6.97224	270.166666667	66.0
SKBTI030.1247289	5.55544	214.0	38.0
SKBTI031.1246276	2.21724	10.0	4.0
SKBTI032.1247022	4.35877	53.0	14.0
SKBTI033.1247139	5.51976	59.0	29.0
SKBTI034.1246776	5.11564	87.75	30.0
SKBTI035.1246985	3.19601	23.0	9.0
SKBTI036.1246510	7.97291	268.5	76.0
SKBTI037.1246306	8.02417	141.0	75.0
SKBTI038.1246928	8.18915	290.5	95.0
SKBTI039.1246775	3.15	33.5	17.0
SKBTI040.1246439	2.35239	27.0	13.0
SKBTI041.1246632	2.51792	19.5	9.0
SKBTI042.1247009	2.97665	18.5	8.0
SKBTI043.1246333	4.61383	60.0	20.0
SKBTI044.1246151	6.34056	116.5	39.0
SKBTI045.1246556	5.73958	153.5	27.0
SKBTI046.1246305	3.57844	40.0	18.0
SKBTI046.1246959	5.76593	143.6	77.0
SKBTI047.1246817	3.45702	129.0	24.0
SKBTI048.1247350	2.63108	37.6	22.0
SKBTI049.1247244	6.60516	208.0	52.0
SKBTI050.1246700	5.71556	77.0	31.0
SKBTI051.1246945	2.31639	21.0	6.0
SKBTI052.1247066	6.27298	238.25	53.0
SKBTI053.1246431	7.49748	212.666666667	71.0
SKBTI054.1246675	4.26737	48.75	26.0
SKBTI055.1247115	5.11456	250.5	33.0
SKBTI056.1246357	2.95521	19.5	9.0
SKBTI057.1246676	10.9488	275.8125	107.0
SKBTI058.1246566	2.77786	36.0	8.0
SKBTI059.1247180	4.29655	165.0	27.0
SKBTI060.1247467	4.43508	41.75	19.0
SKBTI061.1247050	6.13193	43.4285714286	24.0
SKBTI062.1246504	4.08869	105.0	14.0
SKBTI062.1246572	16.05029	516.896551724	205.0
SKBTI063.1247098	5.60906	78.5	31.0
SKBTI064.1246302	8.24353	222.125	69.0
SKBTI065.1247084	3.71437	49.0	19.0
SKBTI066.1247046	11.00715	431.0	172.0
SKBTI066.1247166	3.93443	39.5	12.0
SKBTI067.1246705	4.56669	43.75	21.0
SKBTI068.1246650	4.93873	69.0	27.0
SKBTI069.1246594	6.33355	209.0	53.0
SKBTI070.1246206	2.89884	47.3333333333	17.0
SKBTI071.1247028	4.07767	50.0	20.0
SKBTI072.1246897	2.73168	11.3333333333	8.0
SKBTI073.1246643	2.8319	30.0	9.0
SKBTI074.1246706	4.80021	94.25	31.0
SKBTI075.1246200	16.48749	614.146341463	272.0
SKBTI075.1247167	3.32509	46.0	10.0
SKBTI076.1246468	18.86415	770.056603774	356.0
SKBTI076.1247100	4.17079	56.0	22.0
SKBTI077.1246715	5.54763	105.428571429	39.0
SKBTI078.1246624	4.04035	278.0	25.0
SKBTI079.1247266	5.65957	134.0	49.0
SKBTI080.1246769	2.34558	21.0	6.0
SKBTI081.1246795	5.77427	105.0	30.0
SKBTI082.1246257	4.29052	55.0	16.0
SKBTI082.1247043	16.46044	536.086956522	340.0
SKBTI083.1246839	3.73493	28.0	13.0
SKBTI085.1247253	3.29331	37.0	9.0
SKBTI086.1247044	4.6478	72.4285714286	33.0
SKBTI087.1246525	4.40805	62.25	24.0
SKBTI088.1247300	4.27304	32.3333333333	14.0
SKBTI089.1247099	4.98048	146.75	38.0
SKBTI089.1247376	20.98563	1028.65454545	407.0
SKBTI090.1246347	1.31888	3.0	2.0
SKBTI091.1247314	4.00686	41.0	20.0
SKBTI091.1247453	18.84851	555.857142857	293.0
SKBTI092.1246887	24.15444	1306.09090909	552.0
SKBTI092.1247177	6.63708	190.545454545	70.0
SKBTI093.1246214	9.97459	225.153846154	89.0
SKBTI094.1247316	0.59911	1.0	1.0
SKBTI095.1246731	3.31462	42.0	16.0
SKBTI096.1247388	5.57294	71.5	37.0
